iso.j,name.j,years.j,props.tot.j,props.modern.j,props.trad.j,start.j,end.j,age.cat.j,source.j,poptype.j,geo.j,posbias.j,folkbias.j,mod.bias.j,probe.bias.j,props.unmet.j,source.unmet.j,rounded.up,less.than.1.pc,se.logR.trad.nouse,se.logR.modern.nouse,se.logR.unmet.noneed,include.trad.ses,include.modern.ses,include.unmet.ses
68,Bolivia (Plurinational State of),2016.540984,0.664,0.451,0.213,2016.336066,2016.745902,0,NS,MW,,,,,0,0.232,Other,FALSE,FALSE,NA,NA,NA,0,0,0
68,Bolivia (Plurinational State of),1989.369863,0.302764458,0.122472115,0.180292343,1989.161644,1989.578082,0,DHS,MW,,,,,0,0.357,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
68,Bolivia (Plurinational State of),1994.121918,0.453225141,0.177800625,0.275424516,1993.832877,1994.410959,0,DHS,MW,,,,,0,0.288875413,DHS,FALSE,FALSE,0.04248878,0.060874296,0.042991408,1,1,1
232,Eritrea,1995.8738600000001,0.0795352,0.039861099999999997,0.0396741,1995.665753,1996.081967,0,DHS,MW,,,,,0,0.296769418,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
232,Eritrea,2010.2739725,0.087,0.071,0.016,2010.035616,2010.512329,0,NS,MW,,,,,0,0.274,Other,FALSE,FALSE,NA,NA,NA,0,0,0
232,Eritrea,2002.369863,0.080423213,0.072648198,0.007775015,2002.161644,2002.578082,0,DHS,MW,,,,,0,0.28491911,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
51,Armenia,2005.8315065000002,0.530684169,0.19479727,0.335886899,2005.665753,2005.99726,0,DHS,MW,,,,,0,0.193411788,DHS,FALSE,FALSE,0.051540404,0.063227948,0.06321745,1,1,1
51,Armenia,1991,0.56,0.252,0.308,1991,1991,?,NS,MW,Data pertain to Yerevan.,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
51,Armenia,2010.8726025,0.548870476,0.268155655,0.280714821,2010.747945,2010.99726,0,DHS,MW,,,,,0,0.134910558,DHS,FALSE,FALSE,0.058107057,0.07499327,0.072350098,1,1,1
51,Armenia,2000.872951,0.60516419,0.222545573,0.382618617,2000.748634,2000.997268,0,DHS,MW,,,,,0,0.180660766,DHS,FALSE,FALSE,0.04411587,0.050708328,0.056391589,1,1,1
51,Armenia,2016.1214685,0.571491969,0.279909364,0.291582605,2015.915068,2016.327869,0,DHS,MW,,,,,0,0.125004753,DHS,FALSE,FALSE,0.046486081,0.045763841,0.06161063,1,1,1
76,Brazil,2007.1205479999999,0.806,0.771,0.035,2006.832877,2007.408219,0,NS,MW,,,,,0,0.06,Other,FALSE,FALSE,NA,NA,NA,0,0,0
76,Brazil,2013,0.802004996,0.776724942,0.025280053,2013,2013,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
76,Brazil,1996.329235,0.767356112,0.702765481,0.064590631,1996.163934,1996.494536,0,DHS,MW,,,,,0,0.1084937,DHS,FALSE,FALSE,0.061979748,0.033630185,0.05204486,1,1,1
76,Brazil,1986.4958904999999,0.661877893,0.565226841,0.096651052,1986.328767,1986.663014,?,DHS,MW,,,,,0,0.128,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
180,Democratic Republic of the Congo,2013.869863,0.204338681,0.075072633,0.129266047,2013.580822,2014.158904,0,DHS,MW,,,,,0,0.276725547,DHS,FALSE,FALSE,0.07692379,0.074081105,0.044870855,1,1,1
180,Democratic Republic of the Congo,2010.209589,0.177231967,0.06600874,0.111223227,2010.10411,2010.315068,0,MICS,MW,,,,,1,0.242,Other,FALSE,FALSE,0.074310344,0.081034757,0.045682382,1,1,1
180,Democratic Republic of the Congo,2001.5356165,0.313895523,0.077075815,0.236819708,2001.284932,2001.786301,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
180,Democratic Republic of the Congo,1991,0.077,0.023,0.054,1991,1991,?,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
180,Democratic Republic of the Congo,2007.3315069999999,0.206496035,0.057898388,0.148597647,2007,2007.663014,0,DHS,MW,,,,,0,0.269099212,DHS,FALSE,FALSE,0.078638922,0.120235853,0.061298968,1,1,1
180,Democratic Republic of the Congo,1983,0.154,0.044,0.11,1982,1984,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
270,Gambia,2001.7068494999999,0.175,0.151,0.024,2001.561644,2001.852055,0,NS,MW,,,Including folk methods.,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
270,Gambia,2010.4547945,0.132885091,0.102111182,0.030773909,2010.246575,2010.663014,0,MICS,MW,,,,,1,0.215,Other,FALSE,FALSE,NA,NA,NA,0,0,0
270,Gambia,2013.2054795,0.089658358,0.080791059,0.008867299,2013.084932,2013.326027,0,DHS,MW,,,,,0,0.249183122,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
270,Gambia,2000.4125685,0.09491895,0.087106588,0.007812362,2000.330601,2000.494536,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.249545923,0.082806611,NaN,1,1,0
270,Gambia,2018.1630135,0.166817913,0.162661383,0.00415653,2018,2018.326027,0,MICS,MW,,,,,1,0.265,Other,FALSE,FALSE,NA,NA,NA,0,0,0
270,Gambia,1990,0.118,0.067,0.051,1990,1990,0,Other,MW,,,Including folk methods.,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
24,Angola,2015.9970395,0.136649912,0.125316768,0.011333144,2015.832877,2016.161202,0,DHS,MW,,,,,0,0.379985431,DHS,FALSE,FALSE,0.155356055,0.075811017,0.032659179000000003,1,1,1
24,Angola,2008.9432969999998,0.2,0.116842163,0.083157837,2008.393443,2009.493151,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
24,Angola,2001.538356,0.062709984,0.048641238,0.014068746,2001.246575,2001.830137,0,MICS,MW,,,,,0,NA,Other,FALSE,FALSE,0.171242075,0.09766296,NaN,1,1,0
24,Angola,1996.7896175,0.081,0.040257,0.040743,1996.581967,1996.997268,0,MICS,MW,,+,Including folk methods.,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
740,Suriname,2018.412329,0.391215929,0.386741992,0.004473937,2018.161644,2018.663014,0,MICS,MW,,,,,0,0.284323344,Other,FALSE,FALSE,NA,NA,NA,0,0,0
740,Suriname,2006.328767,0.456433286,0.450222391,0.006210895,2006.246575,2006.410959,0,MICS,MW,,,,,0,NA,Other,FALSE,FALSE,0.251008951,0.041594101,NaN,1,1,0
740,Suriname,1992,0.48,0.466,0.014,1992,1992,?,Other,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
740,Suriname,2000.080373,0.421361486,0.407135833,0.014225653,1999.832877,2000.327869,0,MICS,MW,,,,,0,NA,Other,FALSE,FALSE,0.207725624,0.053695132,NaN,1,1,0
740,Suriname,2010.5383565000002,0.476029789,0.471817948,0.004211842,2010.523288,2010.553425,0,MICS,MW,,,,,0,0.169,Other,FALSE,FALSE,NA,NA,NA,0,0,0
226,Equatorial Guinea,2000,0.086334043,0.055759515,0.030574528,2000,2000,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
226,Equatorial Guinea,2011.7041095,0.126,0.096,0.03,2011.49589,2011.912329,0,DHS,MW,,,,,0,0.338,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
70,Bosnia and Herzegovina,1970,0.429,0.031,0.398,1970,1970,?,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
70,Bosnia and Herzegovina,2012.0393895,0.460174303,0.121380995,0.338793308,2011.832877,2012.245902,0,MICS,MW,,,,,0,0.09,Other,FALSE,FALSE,NA,NA,NA,0,0,0
70,Bosnia and Herzegovina,2000.717213,0.474555594,0.162251656,0.312303939,2000.63388,2000.800546,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.066635312,0.065014904,NaN,1,1,0
70,Bosnia and Herzegovina,2006.4438355,0.357088405,0.112830882,0.244257523,2006.367123,2006.520548,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
499,Montenegro,2000.5081965,0.527,0.307,0.22,2000.467213,2000.54918,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
499,Montenegro,1970,0.495,0.07,0.425,1970,1970,?,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
499,Montenegro,2018,0.207,0.116,0.091,2018,2018,0,MICS,MW,,,,,0,0.21,Other,FALSE,FALSE,NA,NA,NA,0,0,0
499,Montenegro,2013.2863015,0.232020956,0.153566,0.078454957,2013.161644,2013.410959,0,MICS,MW,,,,,1,0.21816806,Other,FALSE,FALSE,0.170874534,0.104695774,0.066330326,1,1,1
499,Montenegro,2005.9150685,0.395853514,0.174491174,0.221362341,2005.747945,2006.082192,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
548,Vanuatu,1995,0.308,0.213,0.095,1995,1995,0,NS,AL,,,Including folk methods.,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
548,Vanuatu,2007.9,0.384283354,0.369669551,0.014613803,2007.832877,2007.967123,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.240540991,0.064216755,NaN,1,1,0
548,Vanuatu,2013,0.49,0.371,0.119,2013,2013,0,NS,MW,,,Including folk methods.,,0,0.242,Other,FALSE,FALSE,NA,NA,NA,0,0,0
548,Vanuatu,1983.5,0.244,0.208,0.036,1983,1984,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
688,Serbia,1970,0.517,0.037,0.48,1970,1970,?,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
688,Serbia,2014.2054795,0.583936288,0.184189017,0.399747271,2014.084932,2014.326027,0,MICS,MW,,,,,0,0.149429854,Other,FALSE,FALSE,0.061065461,0.073502886,0.081470831,1,1,1
688,Serbia,2000.5081965,0.588,0.33,0.258,2000.467213,2000.54918,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
688,Serbia,2010.9150685,0.608351985,0.222168266,0.386183719,2010.832877,2010.99726,0,MICS,MW,,,,,1,0.066,Other,FALSE,FALSE,0.058327561,0.062283156,NaN,1,1,0
688,Serbia,2005.9150685,0.412924074,0.189637414,0.223286659,2005.747945,2006.082192,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.066310868,0.053529952,NaN,1,1,0
756,Switzerland,1995.079452,0.820075056,0.775467921,0.044607135,1994.747945,1995.410959,+,Other,MW,,,,+,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
756,Switzerland,2017.49863,0.716,0.673,0.043,2017,2017.99726,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
756,Switzerland,2012.498634,0.729592,0.692154,0.037438,2012,2012.997268,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
756,Switzerland,1980,0.713,0.649,0.064,1980,1980,?,Other,HW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
28,Antigua and Barbuda,1981,0.47,0.446,0.024,1981,1981,?,Other,MW,,+,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
212,Dominica,1981.5,0.598,0.575,0.023,1981,1982,?,Other,MW,,+,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
212,Dominica,1987,0.498,0.479076,0.018924,1987,1987,?,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
662,Saint Lucia,2011.5,0.554719426,0.524329198,0.030390227,2011,2012,0,MICS,MW,,,,,1,0.17,Other,FALSE,FALSE,NA,NA,NA,0,0,0
670,Saint Vincent and the Grenadines,1981,0.539,0.516,0.023,1981,1981,?,Other,MW,,+,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
752,Sweden,1981,0.78,0.72,0.06,1981,1981,+,Other,SA,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
752,Sweden,1996,0.752,0.648,0.104,1996,1996,+,NS,SA,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
56,Belgium,2004,0.605,0.593,0.012,2004,2004,0,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
56,Belgium,2009.247829,0.737,0.728,0.009,2008.084699,2010.410959,+,Other,MW,,,,+,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
56,Belgium,1992.079456,0.783864462,0.74300121,0.040863251,1991.161644,1992.997268,+,Other,MW,Data pertain to the Flemish population only.,,,+,1,0.034,Other,FALSE,FALSE,NA,NA,NA,0,0,0
56,Belgium,1966,0.72,0.108,0.612,1966,1966,+,NS,MW,Data pertain to the Flemish population only.,,,+,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
56,Belgium,2001,0.592676354,0.581095112,0.011581242,2001,2001,-,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
56,Belgium,2018.789041,0.667,0.654,0.013,2018.580822,2018.99726,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
56,Belgium,1975.5,0.87,0.4785,0.3915,1975,1976,+,NS,MW,Data pertain to the Flemish population only.,,,+,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
56,Belgium,2013.49863,0.667531663,0.659075898,0.008455765,2013,2013.99726,-,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
56,Belgium,1997,0.564,0.556,0.008,1997,1997,-,NS,SA,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
56,Belgium,1982.5,0.81,0.6318,0.1782,1982,1983,+,NS,MW,Data pertain to the Flemish population only.,,,+,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
344,"China, Hong Kong Special Administrative Region",1972,0.498,0.433,0.065,1972,1972,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
344,"China, Hong Kong Special Administrative Region",2017,0.667,0.645,0.022,2017,2017,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
528,Netherlands,1975.2863015,0.75,0.691,0.059,1975.161644,1975.410959,?,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
528,Netherlands,1977,0.73,0.652,0.078,1977,1977,0,NS,EM,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
528,Netherlands,1988,0.762704941,0.720781121,0.04192382,1988,1988,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
528,Netherlands,1982,0.768206338,0.738206338,0.03,1982,1982,+,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
528,Netherlands,1993.2890415,0.784682993,0.756040816,0.028642177,1993.084932,1993.493151,+,Other,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
528,Netherlands,1969,0.591,0.416,0.175,1969,1969,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
630,Puerto Rico,2002,0.842,0.722,0.12,2002,2002,+,NS,SA,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
630,Puerto Rico,1996.2074255,0.777,0.676,0.101,1995.835616,1996.579235,0,Other,MW,,,,,0,0.04,Other,FALSE,FALSE,NA,NA,NA,0,0,0
630,Puerto Rico,1976,0.646,0.576,0.07,1976,1976,0,NS,EM,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
630,Puerto Rico,1968,0.601,0.508,0.093,1968,1968,0,NS,EM,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
630,Puerto Rico,1974,0.611,0.55,0.061,1974,1974,0,NS,EM,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
702,Singapore,1992,0.65,0.52,0.13,1992,1992,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
702,Singapore,1987,0.67,0.53,0.14,1987,1987,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
702,Singapore,1973,0.601,0.528,0.073,1973,1973,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
702,Singapore,1977,0.713,0.628,0.085,1977,1977,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
702,Singapore,1997,0.62,0.55,0.07,1997,1997,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
702,Singapore,1982,0.74,0.59,0.15,1982,1982,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
840,United States of America,1970,0.676,0.568,0.108,1970,1970,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
840,United States of America,2014,0.72700275,0.631039556,0.095963194,2013,2015,?,NS,MW,,,,,1,0.09,Other,FALSE,FALSE,NA,NA,NA,0,0,0
840,United States of America,2012,0.743,0.701,0.042,2011,2013,?,NS,AL,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
840,United States of America,1955,0.587,0.373,0.214,1955,1955,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
840,United States of America,2002,0.728342715,0.644342715,0.084,2002,2002,?,NS,MW,,,,,1,0.063,Other,FALSE,FALSE,NA,NA,NA,0,0,0
840,United States of America,1976.3729509999998,0.676,0.605,0.071,1976,1976.745902,?,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
840,United States of America,1975,0.79,0.732,0.058,1975,1975,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
840,United States of America,2016,0.759371811,0.677188112,0.082183698,2015,2017,?,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
840,United States of America,1973,0.697,0.635,0.062,1973,1973,?,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
840,United States of America,1965,0.665,0.491,0.174,1965,1965,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
124,Canada,1984,0.731731,0.706146,0.025585,1984,1984,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
124,Canada,1995.49863,0.74714407,0.73289476,0.01424931,1995,1995.99726,0,Other,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
124,Canada,2002,0.81,0.72,0.09,2002,2002,+,Other,SA,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1973,0.823,0.593,0.23,1973,1973,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1959,0.664,0.402,0.262,1959,1959,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1967,0.756,0.491,0.265,1967,1967,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1990,0.658,0.525,0.133,1990,1990,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1971,0.749,0.526,0.223,1971,1971,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1969,0.753,0.521,0.232,1969,1969,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1965,0.816,0.541,0.275,1965,1965,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,2004,0.629,0.444,0.185,2004,2004,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1992,0.731,0.57,0.161,1992,1992,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1961,0.632,0.392,0.24,1961,1961,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1952,0.378,0.235,0.143,1952,1952,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1986,0.822,0.627,0.195,1986,1986,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1963,0.651,0.438,0.213,1963,1963,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,2014.2027400000002,0.547302981,0.390344488,0.156958493,2014.161644,2014.243836,+,NS,MW,,,,-,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1950,0.245,0.142,0.103,1950,1950,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1979,0.815,0.622,0.193,1979,1979,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1994,0.654,0.528,0.126,1994,1994,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1984,0.737,0.573,0.164,1984,1984,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,2000,0.725,0.483,0.242,2000,2000,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1955,0.501,0.302,0.199,1955,1955,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1996,0.659,0.506,0.153,1996,1996,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1957,0.587,0.361,0.226,1957,1957,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,2015,0.398,0.331,0.067,2015,2015,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1998,0.615,0.48,0.135,1998,1998,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1988,0.655,0.517,0.138,1988,1988,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,1975,0.857,0.605,0.252,1975,1975,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
392,Japan,2005,0.612,0.444,0.168,2005,2005,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
500,Montserrat,1984,0.525474,0.522844,0.00263,1984,1984,?,Other,SA,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
308,Grenada,1985,0.31,0.27435,0.03565,1985,1985,?,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
480,Mauritius,1991.4547945,0.746,0.489,0.257,1991.246575,1991.663014,?,Other,MW,,,,,0,0.063,Other,FALSE,FALSE,NA,NA,NA,0,0,0
480,Mauritius,2002,0.759,0.386,0.373,2002,2002,0,Other,MW,,,,,0,0.035,Other,FALSE,FALSE,NA,NA,NA,0,0,0
480,Mauritius,1975,0.456,0.292,0.164,1975,1975,?,NS,EM,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
480,Mauritius,1985.6369865000001,0.794,0.485,0.309,1985.534247,1985.739726,?,Other,MW,,,,,0,0.033,Other,FALSE,FALSE,NA,NA,NA,0,0,0
480,Mauritius,2014.6205475,0.638,0.311,0.327,2014.49589,2014.745205,0,Other,MW,,,,,0,0.125,Other,FALSE,FALSE,NA,NA,NA,0,0,0
724,Spain,1995.372603,0.811,0.675,0.136,1994.832877,1995.912329,+,Other,MW,,,,+,1,0.118,Other,FALSE,FALSE,NA,NA,NA,0,0,0
724,Spain,2018.5164385,0.722,0.701,0.021,2018.484932,2018.547945,0,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
724,Spain,2016.5081965,0.709,0.699,0.01,2016.489071,2016.527322,0,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
724,Spain,2014,0.727,0.717,0.01,2014,2014,0,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
724,Spain,2006,0.657,0.622,0.035,2006,2006,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
724,Spain,2018,0.620757,0.5985799,0.0221771,2018,2018,+,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
724,Spain,1985,0.621418942,0.41588639,0.205532552,1985,1985,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
724,Spain,1977.9150685,0.444,0.186,0.258,1977.832877,1977.99726,+,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
724,Spain,1999,0.719187067,0.6642935,0.054893567,1999,1999,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
36,Australia,2008.8895615,0.6196,0.5921,0.0275,2008.620219,2009.158904,+,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
36,Australia,1986,0.761,0.722,0.039,1986,1986,+,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
36,Australia,2011.847777,0.6775,0.6512,0.0263,2011.572603,2012.122951,+,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
36,Australia,2015.835478,0.6693,0.6465,0.0228,2015.569863,2016.101093,+,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
36,Australia,1995,0.667,0.637652,0.029348,1995,1995,+,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
36,Australia,2005.9150685,0.65162,0.63058,0.02104,2005.643836,2006.186301,+,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
36,Australia,2001.5,0.771,0.708,0.063,2001,2002,-,NS,AL,,+,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
348,Hungary,1975,0.76,0.52,0.24,1975,1975,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
348,Hungary,1965.5,0.666,0.185,0.481,1965,1966,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
348,Hungary,1993.4152965,0.806847783,0.713029089,0.093818694,1992.833333,1993.99726,+,Other,MW,,,,,1,0.07,Other,FALSE,FALSE,NA,NA,NA,0,0,0
348,Hungary,2008.9591325000001,0.618,0.541,0.077,2008.833333,2009.084932,+,Other,MW,,,,-,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
348,Hungary,1958,0.58,0.18,0.4,1958,1958,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
348,Hungary,1972,0.73,0.4,0.33,1972,1972,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
348,Hungary,1977.4109589999998,0.731,0.522,0.209,1977.328767,1977.493151,?,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
348,Hungary,1974,0.74,0.44,0.3,1974,1974,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
